Centroid_1,Centroid_2,Centroid_3
1,81,2
1,169,2
1,257,2
1,344,2
1,432,2
1,520,2
81,602,2
83,4.5,2
86.7,17.1,2
89.7142857142857,3.5,2
92.7692307692308,16.4615384615385,2
95.6666666666667,3.5,2
97,16,2
97,21,2
104.323529411765,17.5882352941176,2
101.6875,3.625,2
106,3.5,2
112.692307692308,3.38461538461538,2.15384615384615
112,16,2
112,21,2
120.155963302752,17.6697247706422,2.00917431192661
117,3.5,2
122,3.04545454545455,2
128.75,3.375,2
169,602,2
257,602,2
345,602,2
432,602,2
519.037735849057,240,1.81132075471698
520,602,2
608,602,2
620,178.43949044586,2.4140127388535
634.479432624113,167.885106382979,2.46808510638298
626.987341772152,185.050632911392,2.40506329113924
632.037037037037,261.024691358025,2.37037037037037
642.718253968254,299.150793650794,2.46428571428571
652.041860465116,200.441860465116,2.46860465116279
644.450704225352,279.380281690141,2.43661971830986
