Centroid_1,Centroid_2,Centroid_3
1,81,2
1,169,2
1,257,2
1,344,2
1,432,2
1,520,2
81,602,2
83,4.5,2
86.7,17.1,2
89.7142857142857,3.5,2
92.7692307692308,16.4615384615385,2
95.6666666666667,3.5,2
97,16,2
97,21,2
104.323529411765,17.5882352941176,2
101.6875,3.625,2
106,3.5,2
112.692307692308,3.38461538461538,2.15384615384615
112,16,2
112,21,2
116.673076923077,17.7307692307692,2.01923076923077
117,3.5,2
122,3.04545454545455,2
122.648648648649,16.5945945945946,1.97297297297297
128.75,3.375,2
169,602,2
257,602,2
345,602,2
432,602,2
458,214.882352941176,1.76470588235294
520,602,2
608,602,2
620.006329113924,178.449367088608,2.40506329113924
634.809004092769,168.045020463847,2.46111869031378
626.948717948718,185.064102564103,2.42307692307692
630.97619047619,261.059523809524,2.32142857142857
638.089285714286,301.720238095238,2.39285714285714
646.578181818182,196.92,2.46181818181818
641.037037037037,277,2.37037037037037
644,185.302158273381,2.40287769784173
645.1125,285.075,2.3875
649.02752293578,318.128440366972,2.40366972477064
660.100257069409,211.092544987147,2.44987146529563
661.545454545455,245.942148760331,2.43801652892562
