Centroid_1,Centroid_2,Centroid_3
1,81,2
1,169,2
1,257,2
1,344,2
1,432,2
1,520,2
81,602,2
83,4.5,2
86.7,17.1,2
89.7142857142857,3.5,2
92.7692307692308,16.4615384615385,2
95.6666666666667,3.5,2
97,16,2
97,21,2
104.323529411765,17.5882352941176,2
101.6875,3.625,2
106,3.5,2
112.692307692308,3.38461538461538,2.15384615384615
112,16,2
112,21,2
116.698113207547,17.6981132075472,2
117,3.5,2
122,3.04545454545455,2
122.7,17.1,2
128.75,3.375,2
169,602,2
257,602,2
345,602,2
423.018518518519,210.055555555556,1.83333333333333
432,602,2
520,602,2
608,602,2
620.062893081761,178.40251572327,2.39622641509434
635.010767160162,168.092866756393,2.4656796769852
626.987341772152,185.050632911392,2.40506329113924
631,261.819277108434,2.33734939759036
638.985401459854,300.985401459854,2.42335766423358
647.795546558704,195.603238866397,2.4331983805668
641,277.012195121951,2.35365853658537
647.0125,283,2.3875
649,318.12037037037,2.41666666666667
659.816239316239,214.34188034188,2.44871794871795
661.545454545455,245.942148760331,2.43801652892562
