"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,19
"2",2,1,169,2,19
"3",3,1,257,2,19
"4",4,1,344,2,19
"5",5,1,432,2,19
"6",6,1,520,2,19
"7",7,81,602,2,19
"8",8,83,4.5,2,19
"9",9,86.7,17.1,2,19
"10",10,89.7142857142857,3.5,2,19
"11",11,92.7692307692308,16.4615384615385,2,19
"12",12,95.6666666666667,3.5,2,19
"13",13,97,16,2,19
"14",14,97,21,2,19
"15",15,101.6875,3.625,2,19
"16",16,101.7,17.1,2,19
"17",17,106,3.5,2,19
"18",18,108.089285714286,17.6607142857143,1.98214285714286,19
"19",19,112.692307692308,3.38461538461538,2.15384615384615,19
"20",20,112,16,2,19
"21",21,112,21,2,19
"22",22,116.943396226415,17.6792452830189,2,19
"23",23,117,3.5,2,19
"24",24,122,3.04545454545455,2,19
"25",25,122.583333333333,16,2,19
"26",26,122.2,20.8,2,19
"27",27,128.75,3.375,2,19
"28",28,169,602,2,19
"29",29,257,602,2,19
"30",30,265.055555555556,302.018518518519,1.83333333333333,19
"31",31,345,602,2,19
"32",32,401.654088050314,75.2201257861635,2.43396226415094,19
"33",33,417.211538461538,125.930769230769,2.45384615384615,19
"34",34,412.9125,92.9125,2.3875,19
"35",35,424.240384615385,105.644230769231,2.43269230769231,19
"36",36,420.791666666667,136.62037037037,2.44444444444444,19
"37",37,418.037974683544,114.962025316456,2.40506329113924,19
"38",38,432.927710843374,121.927710843373,2.33734939759036,19
"39",39,434.470198675497,140.549668874172,2.43046357615894,19
"40",40,432,602,2,19
"41",41,451.516304347826,186.119565217391,2.43478260869565,19
"42",42,453.431965442765,229.522678185745,2.45788336933045,19
"43",43,520,602,2,19
"44",44,608,602,2,19
