"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,169
"2",2,1,169,2,169
"3",3,1,257,2,169
"4",4,1,344,2,169
"5",5,1,432,2,169
"6",6,1,520,2,169
"7",7,81,602,2,169
"8",8,83,4.5,2,169
"9",9,86.7,17.1,2,169
"10",10,89.7142857142857,3.5,2,169
"11",11,92.7692307692308,16.4615384615385,2,169
"12",12,95.6666666666667,3.5,2,169
"13",13,97,16,2,169
"14",14,97,21,2,169
"15",15,101.6875,3.625,2,169
"16",16,101.7,17.1,2,169
"17",17,107.571428571429,16.2857142857143,2,169
"18",18,106,3.5,2,169
"19",19,112.692307692308,3.38461538461538,2.15384615384615,169
"20",20,112,16,2,169
"21",21,112,21,2,169
"22",22,116.7,17.1,2,169
"23",23,117,3.5,2,169
"24",24,122,3.04545454545455,2,169
"25",25,122.2,15.5,2,169
"26",26,122.904761904762,20.3333333333333,1.9047619047619,169
"27",27,128.75,3.375,2,169
"28",28,169,602,2,169
"29",29,257,602,2,169
"30",30,273.9113018598,301.07582260372,2.41201716738197,169
"31",31,345,602,2,169
"32",32,432,602,2,169
"33",33,520,602,2,169
"34",34,608,602,2,169
