"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,85
"2",2,1,169,2,85
"3",3,1,257,2,85
"4",4,1,344,2,85
"5",5,1,432,2,85
"6",6,1,520,2,85
"7",7,81,602,2,85
"8",8,83,4.5,2,85
"9",9,86.7,17.1,2,85
"10",10,89.7142857142857,3.5,2,85
"11",11,92.7692307692308,16.4615384615385,2,85
"12",12,95.6666666666667,3.5,2,85
"13",13,97,16,2,85
"14",14,97,21,2,85
"15",15,101.6875,3.625,2,85
"16",16,101.7,17.1,2,85
"17",17,106,3.5,2,85
"18",18,107.5,15.8823529411765,1.97058823529412,85
"19",19,107.2,20.8,2,85
"20",20,112.692307692308,3.38461538461538,2.15384615384615,85
"21",21,112,16,2,85
"22",22,112,21,2,85
"23",23,116.2,15.5,2,85
"24",24,116.2,20.8,2,85
"25",25,117,3.5,2,85
"26",26,118.5,19,2,85
"27",27,122,3.04545454545455,2,85
"28",28,122.7,17.1,2,85
"29",29,128.75,3.375,2,85
"30",30,169,602,2,85
"31",31,257,602,2,85
"32",32,345,602,2,85
"33",33,406.225190839695,133.746183206107,2.47614503816794,85
"34",34,417.057692307692,128.961538461538,1.78846153846154,85
"35",35,432,602,2,85
"36",36,520,602,2,85
"37",37,608,602,2,85
