"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,102
"2",2,1,169,2,102
"3",3,1,257,2,102
"4",4,1,344,2,102
"5",5,1,432,2,102
"6",6,1,520,2,102
"7",7,81,602,2,102
"8",8,83,4.5,2,102
"9",9,86.7,17.1,2,102
"10",10,89.7142857142857,3.5,2,102
"11",11,92.7692307692308,16.4615384615385,2,102
"12",12,95.6666666666667,3.5,2,102
"13",13,97,16,2,102
"14",14,97,21,2,102
"15",15,101.6875,3.625,2,102
"16",16,101.7,17.1,2,102
"17",17,107.298507462687,17.3283582089552,1.98507462686567,102
"18",18,106,3.5,2,102
"19",19,112.692307692308,3.38461538461538,2.15384615384615,102
"20",20,112,16,2,102
"21",21,112,21,2,102
"22",22,116.5,17.5,2,102
"23",23,117,3.5,2,102
"24",24,122,3.04545454545455,2,102
"25",25,122.666666666667,17.6190476190476,2,102
"26",26,128.75,3.375,2,102
"27",27,169,602,2,102
"28",28,257,602,2,102
"29",29,345,602,2,102
"30",30,366.676341248901,189.932277924362,2.46965699208443,102
"31",31,382.018181818182,186.127272727273,1.85454545454545,102
"32",32,432,602,2,102
"33",33,520,602,2,102
"34",34,608,602,2,102
