"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,131
"2",2,1,169,2,131
"3",3,1,257,2,131
"4",4,1,344,2,131
"5",5,1,432,2,131
"6",6,1,520,2,131
"7",7,81,602,2,131
"8",8,83,4.5,2,131
"9",9,86.7,17.1,2,131
"10",10,89.7142857142857,3.5,2,131
"11",11,92.7692307692308,16.4615384615385,2,131
"12",12,95.6666666666667,3.5,2,131
"13",13,97,16,2,131
"14",14,97,21,2,131
"15",15,101.6875,3.625,2,131
"16",16,101.7,17.1,2,131
"17",17,107.272727272727,17.2727272727273,2,131
"18",18,106,3.5,2,131
"19",19,112.692307692308,3.38461538461538,2.15384615384615,131
"20",20,112,16,2,131
"21",21,112,21,2,131
"22",22,116.8,17.7333333333333,2,131
"23",23,117,3.5,2,131
"24",24,122,3.04545454545455,2,131
"25",25,122.684210526316,16.5789473684211,1.94736842105263,131
"26",26,128.75,3.375,2,131
"27",27,169,602,2,131
"28",28,257,602,2,131
"29",29,332.305699481865,224.637305699482,2.4300518134715,131
"30",30,347.119949494949,260.5,2.46969696969697,131
"31",31,345,602,2,131
"32",32,359.037735849057,253.981132075472,1.81132075471698,131
"33",33,432,602,2,131
"34",34,520,602,2,131
"35",35,608,602,2,131
