"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,70
"2",2,1,169,2,70
"3",3,1,257,2,70
"4",4,1,344,2,70
"5",5,1,432,2,70
"6",6,1,520,2,70
"7",7,81,602,2,70
"8",8,83,4.5,2,70
"9",9,86.7,17.1,2,70
"10",10,89.7142857142857,3.5,2,70
"11",11,92.7692307692308,16.4615384615385,2,70
"12",12,95.6666666666667,3.5,2,70
"13",13,97,16,2,70
"14",14,97,21,2,70
"15",15,101.6875,3.625,2,70
"16",16,101.7,17.1,2,70
"17",17,106,3.5,2,70
"18",18,107.5,15.8823529411765,1.97058823529412,70
"19",19,107.2,20.8,2,70
"20",20,112.692307692308,3.38461538461538,2.15384615384615,70
"21",21,112,16,2,70
"22",22,112,21,2,70
"23",23,120.070796460177,17.5398230088496,2,70
"24",24,117,3.5,2,70
"25",25,122,3.04545454545455,2,70
"26",26,128.75,3.375,2,70
"27",27,169,602,2,70
"28",28,257,602,2,70
"29",29,345,602,2,70
"30",30,435.137844611529,84.3984962406015,2.41102756892231,70
"31",31,432,602,2,70
"32",32,520,602,2,70
"33",33,608,602,2,70
