"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,119
"2",2,1,169,2,119
"3",3,1,257,2,119
"4",4,1,344,2,119
"5",5,1,432,2,119
"6",6,1,520,2,119
"7",7,81,602,2,119
"8",8,83,4.5,2,119
"9",9,86.7,17.1,2,119
"10",10,89.7142857142857,3.5,2,119
"11",11,92.7692307692308,16.4615384615385,2,119
"12",12,95.6666666666667,3.5,2,119
"13",13,97,16,2,119
"14",14,97,21,2,119
"15",15,101.6875,3.625,2,119
"16",16,101.7,17.1,2,119
"17",17,107.272727272727,17.2727272727273,2,119
"18",18,106,3.5,2,119
"19",19,112.692307692308,3.38461538461538,2.15384615384615,119
"20",20,112,16,2,119
"21",21,112,21,2,119
"22",22,116.722222222222,17.6666666666667,2,119
"23",23,117,3.5,2,119
"24",24,122,3.04545454545455,2,119
"25",25,122.2,15.5,2,119
"26",26,122.736842105263,20.4736842105263,1.94736842105263,119
"27",27,128.75,3.375,2,119
"28",28,169,602,2,119
"29",29,257,602,2,119
"30",30,347.940609951846,223.294542536116,2.42857142857143,119
"31",31,345,602,2,119
"32",32,432,602,2,119
"33",33,520,602,2,119
"34",34,608,602,2,119
