"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,179
"2",2,1,169,2,179
"3",3,1,257,2,179
"4",4,1,344,2,179
"5",5,1,432,2,179
"6",6,1,520,2,179
"7",7,81,602,2,179
"8",8,83,4.5,2,179
"9",9,86.7,17.1,2,179
"10",10,89.7142857142857,3.5,2,179
"11",11,92.7692307692308,16.4615384615385,2,179
"12",12,95.6666666666667,3.5,2,179
"13",13,97,16,2,179
"14",14,97,21,2,179
"15",15,101.6875,3.625,2,179
"16",16,101.7,17.1,2,179
"17",17,107.571428571429,16.2857142857143,2,179
"18",18,106,3.5,2,179
"19",19,112.692307692308,3.38461538461538,2.15384615384615,179
"20",20,112,16,2,179
"21",21,112,21,2,179
"22",22,116.722222222222,17.6666666666667,2,179
"23",23,117,3.5,2,179
"24",24,122,3.04545454545455,2,179
"25",25,122.2,15.5,2,179
"26",26,122.736842105263,20.4736842105263,1.94736842105263,179
"27",27,128.75,3.375,2,179
"28",28,169,602,2,179
"29",29,253.225196850394,299.908661417323,2.41732283464567,179
"30",30,257,602,2,179
"31",31,345,602,2,179
"32",32,432,602,2,179
"33",33,520,602,2,179
"34",34,608,602,2,179
