"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,58
"2",2,1,169,2,58
"3",3,1,257,2,58
"4",4,1,344,2,58
"5",5,1,432,2,58
"6",6,1,520,2,58
"7",7,81,602,2,58
"8",8,83,4.5,2,58
"9",9,86.7,17.1,2,58
"10",10,89.7142857142857,3.5,2,58
"11",11,92.7692307692308,16.4615384615385,2,58
"12",12,95.6666666666667,3.5,2,58
"13",13,97,16,2,58
"14",14,97,21,2,58
"15",15,101.6875,3.625,2,58
"16",16,101.7,17.1,2,58
"17",17,106,3.5,2,58
"18",18,107.5,15.8823529411765,1.97058823529412,58
"19",19,107.2,20.8,2,58
"20",20,112.692307692308,3.38461538461538,2.15384615384615,58
"21",21,112,16,2,58
"22",22,112,21,2,58
"23",23,116.647058823529,17.7647058823529,2,58
"24",24,117,3.5,2,58
"25",25,122,3.04545454545455,2,58
"26",26,123.132075471698,17.8679245283019,1.9622641509434,58
"27",27,128.75,3.375,2,58
"28",28,169,602,2,58
"29",29,257,602,2,58
"30",30,345,602,2,58
"31",31,432.95,67.9625,2.3875,58
"32",32,432,602,2,58
"33",33,475.311769991015,61.3602875112309,2.47978436657682,58
"34",34,490,90.0727272727273,1.85454545454545,58
"35",35,520,602,2,58
"36",36,608,602,2,58
