"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,163
"2",2,1,169,2,163
"3",3,1,257,2,163
"4",4,1,344,2,163
"5",5,1,432,2,163
"6",6,1,520,2,163
"7",7,81,602,2,163
"8",8,83,4.5,2,163
"9",9,86.7,17.1,2,163
"10",10,89.7142857142857,3.5,2,163
"11",11,92.7692307692308,16.4615384615385,2,163
"12",12,95.6666666666667,3.5,2,163
"13",13,97,16,2,163
"14",14,97,21,2,163
"15",15,101.6875,3.625,2,163
"16",16,101.7,17.1,2,163
"17",17,107.571428571429,16.2857142857143,2,163
"18",18,106,3.5,2,163
"19",19,112.692307692308,3.38461538461538,2.15384615384615,163
"20",20,112,16,2,163
"21",21,112,21,2,163
"22",22,116.5,17.5,2,163
"23",23,117,3.5,2,163
"24",24,122,3.04545454545455,2,163
"25",25,122.734375,17.453125,1.984375,163
"26",26,128.75,3.375,2,163
"27",27,169,602,2,163
"28",28,257,602,2,163
"29",29,285.049088359046,291.903225806452,2.42075736325386,163
"30",30,345,602,2,163
"31",31,432,602,2,163
"32",32,520,602,2,163
"33",33,608,602,2,163
