"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,75
"2",2,1,169,2,75
"3",3,1,257,2,75
"4",4,1,344,2,75
"5",5,1,432,2,75
"6",6,1,520,2,75
"7",7,81,602,2,75
"8",8,83,4.5,2,75
"9",9,86.7,17.1,2,75
"10",10,89.7142857142857,3.5,2,75
"11",11,92.7692307692308,16.4615384615385,2,75
"12",12,95.6666666666667,3.5,2,75
"13",13,97,16,2,75
"14",14,97,21,2,75
"15",15,101.6875,3.625,2,75
"16",16,101.7,17.1,2,75
"17",17,106,3.5,2,75
"18",18,107.5,15.8823529411765,1.97058823529412,75
"19",19,107.2,20.8,2,75
"20",20,112.692307692308,3.38461538461538,2.15384615384615,75
"21",21,112,16,2,75
"22",22,112,21,2,75
"23",23,116.943396226415,17.6792452830189,2,75
"24",24,117,3.5,2,75
"25",25,122,3.04545454545455,2,75
"26",26,122.7,17.1,2,75
"27",27,128.75,3.375,2,75
"28",28,169,602,2,75
"29",29,257,602,2,75
"30",30,345,602,2,75
"31",31,417.090367428004,106.385302879841,2.47169811320755,75
"32",32,432,602,2,75
"33",33,437.962264150943,100,1.81132075471698,75
"34",34,520,602,2,75
"35",35,608,602,2,75
