"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,42
"2",2,1,169,2,42
"3",3,1,257,2,42
"4",4,1,344,2,42
"5",5,1,432,2,42
"6",6,1,520,2,42
"7",7,81,602,2,42
"8",8,83,4.5,2,42
"9",9,86.7,17.1,2,42
"10",10,89.7142857142857,3.5,2,42
"11",11,92.7692307692308,16.4615384615385,2,42
"12",12,95.6666666666667,3.5,2,42
"13",13,97,16,2,42
"14",14,97,21,2,42
"15",15,101.6875,3.625,2,42
"16",16,101.7,17.1,2,42
"17",17,106,3.5,2,42
"18",18,107.5,15.8823529411765,1.97058823529412,42
"19",19,107.2,20.8,2,42
"20",20,112.692307692308,3.38461538461538,2.15384615384615,42
"21",21,112,16,2,42
"22",22,112,21,2,42
"23",23,116.5,17.5,2,42
"24",24,117,3.5,2,42
"25",25,122,3.04545454545455,2,42
"26",26,122.666666666667,17.6190476190476,2,42
"27",27,128.75,3.375,2,42
"28",28,169,602,2,42
"29",29,257,602,2,42
"30",30,345,602,2,42
"31",31,403.131578947368,78.0526315789474,2.46616541353383,42
"32",32,418.362459546926,125.631067961165,2.45631067961165,42
"33",33,413,251,1.83333333333333,42
"34",34,418.474074074074,91.9259259259259,2.42222222222222,42
"35",35,420.051282051282,109.974358974359,2.42307692307692,42
"36",36,430.189090909091,138.007272727273,2.45090909090909,42
"37",37,428.936708860759,97.9746835443038,2.40506329113924,42
"38",38,432.974683544304,121.088607594937,2.40506329113924,42
"39",39,432,602,2,42
"40",40,446.724137931034,166.51724137931,2.39655172413793,42
"41",41,452.911719939117,221.0700152207,2.46423135464231,42
"42",42,450.562913907285,193.980132450331,2.43046357615894,42
"43",43,520,602,2,42
"44",44,608,602,2,42
