"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,190
"2",2,1,169,2,190
"3",3,1,257,2,190
"4",4,1,344,2,190
"5",5,1,432,2,190
"6",6,1,520,2,190
"7",7,81,602,2,190
"8",8,83,4.5,2,190
"9",9,86.7,17.1,2,190
"10",10,89.7142857142857,3.5,2,190
"11",11,92.7692307692308,16.4615384615385,2,190
"12",12,95.6666666666667,3.5,2,190
"13",13,97,16,2,190
"14",14,97,21,2,190
"15",15,101.6875,3.625,2,190
"16",16,101.7,17.1,2,190
"17",17,107.571428571429,16.2857142857143,2,190
"18",18,106,3.5,2,190
"19",19,112.692307692308,3.38461538461538,2.15384615384615,190
"20",20,112,16,2,190
"21",21,112,21,2,190
"22",22,120.070796460177,17.5398230088496,2,190
"23",23,117,3.5,2,190
"24",24,122,3.04545454545455,2,190
"25",25,128.75,3.375,2,190
"26",26,169,602,2,190
"27",27,230.422680412371,285.754295532646,2.4639175257732,190
"28",28,243.081632653061,294.897959183673,1.71428571428571,190
"29",29,257,602,2,190
"30",30,345,602,2,190
"31",31,432,602,2,190
"32",32,520,602,2,190
"33",33,608,602,2,190
