"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,45
"2",2,1,169,2,45
"3",3,1,257,2,45
"4",4,1,344,2,45
"5",5,1,432,2,45
"6",6,1,520,2,45
"7",7,81,602,2,45
"8",8,83,4.5,2,45
"9",9,86.7,17.1,2,45
"10",10,89.7142857142857,3.5,2,45
"11",11,92.7692307692308,16.4615384615385,2,45
"12",12,95.6666666666667,3.5,2,45
"13",13,97,16,2,45
"14",14,97,21,2,45
"15",15,101.6875,3.625,2,45
"16",16,101.7,17.1,2,45
"17",17,106,3.5,2,45
"18",18,107.5,15.8823529411765,1.97058823529412,45
"19",19,107.2,20.8,2,45
"20",20,112.692307692308,3.38461538461538,2.15384615384615,45
"21",21,112,16,2,45
"22",22,112,21,2,45
"23",23,116.7,17.1,2,45
"24",24,117,3.5,2,45
"25",25,122,3.04545454545455,2,45
"26",26,122.7,17.1,2,45
"27",27,128.75,3.375,2,45
"28",28,169,602,2,45
"29",29,257,602,2,45
"30",30,345,602,2,45
"31",31,408.770883054893,81.4295942720764,2.46778042959427,45
"32",32,420.857142857143,95.9624060150376,2.42105263157895,45
"33",33,430.593917710197,116.477638640429,2.44901610017889,45
"34",34,432,602,2,45
"35",35,438.940476190476,111.059523809524,2.32142857142857,45
"36",36,438.981818181818,229.981818181818,1.85454545454545,45
"37",37,446.014084507042,135.823943661972,2.37323943661972,45
"38",38,449.751219512195,187.743089430894,2.46829268292683,45
"39",39,446.012658227848,155.962025316456,2.40506329113924,45
"40",40,455.974025974026,147,2.44155844155844,45
"41",41,520,602,2,45
"42",42,608,602,2,45
