"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,32
"2",2,1,169,2,32
"3",3,1,257,2,32
"4",4,1,344,2,32
"5",5,1,432,2,32
"6",6,1,520,2,32
"7",7,81,602,2,32
"8",8,83,4.5,2,32
"9",9,86.7,17.1,2,32
"10",10,89.7142857142857,3.5,2,32
"11",11,92.7692307692308,16.4615384615385,2,32
"12",12,95.6666666666667,3.5,2,32
"13",13,97,16,2,32
"14",14,97,21,2,32
"15",15,101.6875,3.625,2,32
"16",16,101.7,17.1,2,32
"17",17,106,3.5,2,32
"18",18,108.089285714286,17.6607142857143,1.98214285714286,32
"19",19,112.692307692308,3.38461538461538,2.15384615384615,32
"20",20,112,16,2,32
"21",21,112,21,2,32
"22",22,116.2,15.5,2,32
"23",23,116.2,20.8,2,32
"24",24,117,3.5,2,32
"25",25,118.5,19,2,32
"26",26,122,3.04545454545455,2,32
"27",27,122.666666666667,17.6190476190476,2,32
"28",28,128.75,3.375,2,32
"29",29,169,602,2,32
"30",30,257,602,2,32
"31",31,319,272.962264150943,1.81132075471698,32
"32",32,345,602,2,32
"33",33,402.739495798319,78.3025210084034,2.41176470588235,32
"34",34,415.210280373832,91.3598130841121,2.45794392523365,32
"35",35,416.702777777778,126.319444444444,2.44166666666667,32
"36",36,419,110.012345679012,2.37037037037037,32
"37",37,423.484848484848,138.560606060606,2.45454545454545,32
"38",38,429.012658227848,97.9493670886076,2.40506329113924,32
"39",39,432.923076923077,121.012820512821,2.42307692307692,32
"40",40,433.05,142.9625,2.3875,32
"41",41,432,602,2,32
"42",42,436.925,135.975,2.3875,32
"43",43,449,173.925,2.3875,32
"44",44,451.475177304965,187.957446808511,2.4468085106383,32
"45",45,452.074074074074,202.037037037037,2.37037037037037,32
"46",46,454.075,213.0125,2.3875,32
"47",47,453.267139479905,230.184397163121,2.48936170212766,32
"48",48,520,602,2,32
"49",49,608,602,2,32
