"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,128
"2",2,1,169,2,128
"3",3,1,257,2,128
"4",4,1,344,2,128
"5",5,1,432,2,128
"6",6,1,520,2,128
"7",7,81,602,2,128
"8",8,83,4.5,2,128
"9",9,86.7,17.1,2,128
"10",10,89.7142857142857,3.5,2,128
"11",11,92.7692307692308,16.4615384615385,2,128
"12",12,95.6666666666667,3.5,2,128
"13",13,97,16,2,128
"14",14,97,21,2,128
"15",15,101.6875,3.625,2,128
"16",16,101.7,17.1,2,128
"17",17,107.272727272727,17.2727272727273,2,128
"18",18,106,3.5,2,128
"19",19,112.692307692308,3.38461538461538,2.15384615384615,128
"20",20,112,16,2,128
"21",21,112,21,2,128
"22",22,116.8,17.7333333333333,2,128
"23",23,117,3.5,2,128
"24",24,122,3.04545454545455,2,128
"25",25,123.01724137931,17.7758620689655,1.98275862068966,128
"26",26,128.75,3.375,2,128
"27",27,169,602,2,128
"28",28,257,602,2,128
"29",29,333.236363636364,224.354545454545,2.43181818181818,128
"30",30,348.158974358974,257.948717948718,2.47384615384615,128
"31",31,345,602,2,128
"32",32,359.037735849057,244,1.81132075471698,128
"33",33,432,602,2,128
"34",34,520,602,2,128
"35",35,608,602,2,128
