"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,112
"2",2,1,169,2,112
"3",3,1,257,2,112
"4",4,1,344,2,112
"5",5,1,432,2,112
"6",6,1,520,2,112
"7",7,81,602,2,112
"8",8,83,4.5,2,112
"9",9,86.7,17.1,2,112
"10",10,89.7142857142857,3.5,2,112
"11",11,92.7692307692308,16.4615384615385,2,112
"12",12,95.6666666666667,3.5,2,112
"13",13,97,16,2,112
"14",14,97,21,2,112
"15",15,101.6875,3.625,2,112
"16",16,101.7,17.1,2,112
"17",17,107.272727272727,17.2727272727273,2,112
"18",18,106,3.5,2,112
"19",19,112.692307692308,3.38461538461538,2.15384615384615,112
"20",20,112,16,2,112
"21",21,112,21,2,112
"22",22,116.7,17.1,2,112
"23",23,117,3.5,2,112
"24",24,122,3.04545454545455,2,112
"25",25,122.545454545455,17.6818181818182,2,112
"26",26,128.75,3.375,2,112
"27",27,169,602,2,112
"28",28,257,602,2,112
"29",29,345,602,2,112
"30",30,355.495956873315,206.48158131177,2.46900269541779,112
"31",31,369.037037037037,188.925925925926,1.83333333333333,112
"32",32,432,602,2,112
"33",33,520,602,2,112
"34",34,608,602,2,112
