"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,92
"2",2,1,169,2,92
"3",3,1,257,2,92
"4",4,1,344,2,92
"5",5,1,432,2,92
"6",6,1,520,2,92
"7",7,81,602,2,92
"8",8,83,4.5,2,92
"9",9,86.7,17.1,2,92
"10",10,89.7142857142857,3.5,2,92
"11",11,92.7692307692308,16.4615384615385,2,92
"12",12,95.6666666666667,3.5,2,92
"13",13,97,16,2,92
"14",14,97,21,2,92
"15",15,101.6875,3.625,2,92
"16",16,101.7,17.1,2,92
"17",17,106,3.5,2,92
"18",18,107.5,15.8823529411765,1.97058823529412,92
"19",19,107.2,20.8,2,92
"20",20,112.692307692308,3.38461538461538,2.15384615384615,92
"21",21,112,16,2,92
"22",22,112,21,2,92
"23",23,116.2,15.5,2,92
"24",24,116.2,20.8,2,92
"25",25,117,3.5,2,92
"26",26,118.5,19,2,92
"27",27,122,3.04545454545455,2,92
"28",28,122.666666666667,17.6190476190476,2,92
"29",29,128.75,3.375,2,92
"30",30,169,602,2,92
"31",31,257,602,2,92
"32",32,345,602,2,92
"33",33,391.583495145631,153.791262135922,2.43009708737864,92
"34",34,432,602,2,92
"35",35,520,602,2,92
"36",36,608,602,2,92
