"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,116
"2",2,1,169,2,116
"3",3,1,257,2,116
"4",4,1,344,2,116
"5",5,1,432,2,116
"6",6,1,520,2,116
"7",7,81,602,2,116
"8",8,83,4.5,2,116
"9",9,86.7,17.1,2,116
"10",10,89.7142857142857,3.5,2,116
"11",11,92.7692307692308,16.4615384615385,2,116
"12",12,95.6666666666667,3.5,2,116
"13",13,97,16,2,116
"14",14,97,21,2,116
"15",15,101.6875,3.625,2,116
"16",16,101.7,17.1,2,116
"17",17,107.272727272727,17.2727272727273,2,116
"18",18,106,3.5,2,116
"19",19,112.692307692308,3.38461538461538,2.15384615384615,116
"20",20,112,16,2,116
"21",21,112,21,2,116
"22",22,119.611111111111,17.6388888888889,2,116
"23",23,117,3.5,2,116
"24",24,122,3.04545454545455,2,116
"25",25,128.75,3.375,2,116
"26",26,169,602,2,116
"27",27,257,602,2,116
"28",28,350.901785714286,215.240178571429,2.47321428571429,116
"29",29,345,602,2,116
"30",30,364.964285714286,212.875,1.875,116
"31",31,432,602,2,116
"32",32,520,602,2,116
"33",33,608,602,2,116
