"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,18
"2",2,1,169,2,18
"3",3,1,257,2,18
"4",4,1,344,2,18
"5",5,1,432,2,18
"6",6,1,520,2,18
"7",7,81,602,2,18
"8",8,83,4.5,2,18
"9",9,86.7,17.1,2,18
"10",10,89.7142857142857,3.5,2,18
"11",11,92.7692307692308,16.4615384615385,2,18
"12",12,95.6666666666667,3.5,2,18
"13",13,97,16,2,18
"14",14,97,21,2,18
"15",15,101.6875,3.625,2,18
"16",16,101.7,17.1,2,18
"17",17,106,3.5,2,18
"18",18,108.089285714286,17.6607142857143,1.98214285714286,18
"19",19,112.692307692308,3.38461538461538,2.15384615384615,18
"20",20,112,16,2,18
"21",21,112,21,2,18
"22",22,116.944444444444,17.6111111111111,2,18
"23",23,117,3.5,2,18
"24",24,122,3.04545454545455,2,18
"25",25,123.053571428571,17.6964285714286,1.98214285714286,18
"26",26,128.75,3.375,2,18
"27",27,169,602,2,18
"28",28,257,602,2,18
"29",29,267.038461538462,304.961538461538,1.78846153846154,18
"30",30,345,602,2,18
"31",31,401.704402515723,75.2012578616352,2.45283018867925,18
"32",32,416.973293768546,127.356083086053,2.45103857566766,18
"33",33,412.924050632911,94.0632911392405,2.40506329113924,18
"34",34,418.460526315789,112.151315789474,2.42105263157895,18
"35",35,423.232258064516,139.167741935484,2.47096774193548,18
"36",36,427.656,105.664,2.428,18
"37",37,433.037037037037,121.975308641975,2.37037037037037,18
"38",38,434.482517482517,141.055944055944,2.42657342657343,18
"39",39,432,602,2,18
"40",40,450.037974683544,181.974683544304,2.40506329113924,18
"41",41,453.401746724891,229.986899563319,2.46069868995633,18
"42",42,452,190.510638297872,2.40425531914894,18
"43",43,520,602,2,18
"44",44,608,602,2,18
