"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,15
"2",2,1,169,2,15
"3",3,1,257,2,15
"4",4,1,344,2,15
"5",5,1,432,2,15
"6",6,1,520,2,15
"7",7,81,602,2,15
"8",8,83,4.5,2,15
"9",9,86.7,17.1,2,15
"10",10,89.7142857142857,3.5,2,15
"11",11,92.7692307692308,16.4615384615385,2,15
"12",12,95.6666666666667,3.5,2,15
"13",13,97,16,2,15
"14",14,97,21,2,15
"15",15,101.6875,3.625,2,15
"16",16,101.7,17.1,2,15
"17",17,106,3.5,2,15
"18",18,108.089285714286,17.6607142857143,1.98214285714286,15
"19",19,112.692307692308,3.38461538461538,2.15384615384615,15
"20",20,112,16,2,15
"21",21,112,21,2,15
"22",22,116.943396226415,17.6792452830189,2,15
"23",23,117,3.5,2,15
"24",24,122,3.04545454545455,2,15
"25",25,122.7,17.1,2,15
"26",26,128.75,3.375,2,15
"27",27,169,602,2,15
"28",28,257,602,2,15
"29",29,270.018518518519,308.888888888889,1.83333333333333,15
"30",30,345,602,2,15
"31",31,401.801886792453,76.9622641509434,2.42924528301887,15
"32",32,417.451546391753,124.237113402062,2.42886597938144,15
"33",33,414,99.1168831168831,2.44155844155844,15
"34",34,423.211538461538,139.141025641026,2.46153846153846,15
"35",35,429.299610894942,109.964980544747,2.44747081712062,15
"36",36,432.961038961039,121.090909090909,2.44155844155844,15
"37",37,433.991304347826,142.095652173913,2.43478260869565,15
"38",38,432,602,2,15
"39",39,450.898734177215,185.113924050633,2.40506329113924,15
"40",40,451.474747474747,194.535353535354,2.39393939393939,15
"41",41,453.334128878282,231.625298329356,2.46778042959427,15
"42",42,520,602,2,15
"43",43,608,602,2,15
