"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,33
"2",2,1,169,2,33
"3",3,1,257,2,33
"4",4,1,344,2,33
"5",5,1,432,2,33
"6",6,1,520,2,33
"7",7,81,602,2,33
"8",8,83,4.5,2,33
"9",9,86.7,17.1,2,33
"10",10,89.7142857142857,3.5,2,33
"11",11,92.7692307692308,16.4615384615385,2,33
"12",12,95.6666666666667,3.5,2,33
"13",13,97,16,2,33
"14",14,97,21,2,33
"15",15,101.6875,3.625,2,33
"16",16,101.7,17.1,2,33
"17",17,106,3.5,2,33
"18",18,108.089285714286,17.6607142857143,1.98214285714286,33
"19",19,112.692307692308,3.38461538461538,2.15384615384615,33
"20",20,112,16,2,33
"21",21,112,21,2,33
"22",22,116.2,15.5,2,33
"23",23,116.2,20.8,2,33
"24",24,117,3.5,2,33
"25",25,118.5,19,2,33
"26",26,122,3.04545454545455,2,33
"27",27,122.787878787879,17.5,1.95454545454545,33
"28",28,128.75,3.375,2,33
"29",29,169,602,2,33
"30",30,257,602,2,33
"31",31,323,272.035714285714,1.875,33
"32",32,345,602,2,33
"33",33,402.704545454545,77.4181818181818,2.41818181818182,33
"34",34,408.987654320988,89.962962962963,2.37037037037037,33
"35",35,417.12600536193,126.225201072386,2.44772117962466,33
"36",36,417.541353383459,91.9248120300752,2.44360902255639,33
"37",37,419,110.012345679012,2.37037037037037,33
"38",38,423.5,138.544776119403,2.43283582089552,33
"39",39,429.05,97.95,2.3875,33
"40",40,432.961038961039,121.012987012987,2.44155844155844,33
"41",41,434.891025641026,139,2.42307692307692,33
"42",42,432,602,2,33
"43",43,449,173.925,2.3875,33
"44",44,451.475177304965,187.957446808511,2.4468085106383,33
"45",45,452.074074074074,202.037037037037,2.37037037037037,33
"46",46,453.643356643357,230.393939393939,2.48251748251748,33
"47",47,454.061728395062,213.049382716049,2.37037037037037,33
"48",48,520,602,2,33
"49",49,608,602,2,33
