"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,59
"2",2,1,169,2,59
"3",3,1,257,2,59
"4",4,1,344,2,59
"5",5,1,432,2,59
"6",6,1,520,2,59
"7",7,81,602,2,59
"8",8,83,4.5,2,59
"9",9,86.7,17.1,2,59
"10",10,89.7142857142857,3.5,2,59
"11",11,92.7692307692308,16.4615384615385,2,59
"12",12,95.6666666666667,3.5,2,59
"13",13,97,16,2,59
"14",14,97,21,2,59
"15",15,101.6875,3.625,2,59
"16",16,101.7,17.1,2,59
"17",17,106,3.5,2,59
"18",18,107.5,15.8823529411765,1.97058823529412,59
"19",19,107.2,20.8,2,59
"20",20,112.692307692308,3.38461538461538,2.15384615384615,59
"21",21,112,16,2,59
"22",22,112,21,2,59
"23",23,116.722222222222,17.6666666666667,2,59
"24",24,117,3.5,2,59
"25",25,122,3.04545454545455,2,59
"26",26,122.2,15.5,2,59
"27",27,122.736842105263,20.4736842105263,1.94736842105263,59
"28",28,128.75,3.375,2,59
"29",29,169,602,2,59
"30",30,257,602,2,59
"31",31,345,602,2,59
"32",32,432,602,2,59
"33",33,436,67.1025641025641,2.42307692307692,59
"34",34,475.122410546139,60.2749529190207,2.47457627118644,59
"35",35,491.039215686275,83,1.76470588235294,59
"36",36,520,602,2,59
"37",37,608,602,2,59
