"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,155
"2",2,1,169,2,155
"3",3,1,257,2,155
"4",4,1,344,2,155
"5",5,1,432,2,155
"6",6,1,520,2,155
"7",7,81,602,2,155
"8",8,83,4.5,2,155
"9",9,86.7,17.1,2,155
"10",10,89.7142857142857,3.5,2,155
"11",11,92.7692307692308,16.4615384615385,2,155
"12",12,95.6666666666667,3.5,2,155
"13",13,97,16,2,155
"14",14,97,21,2,155
"15",15,101.6875,3.625,2,155
"16",16,101.7,17.1,2,155
"17",17,107.571428571429,16.2857142857143,2,155
"18",18,106,3.5,2,155
"19",19,112.692307692308,3.38461538461538,2.15384615384615,155
"20",20,112,16,2,155
"21",21,112,21,2,155
"22",22,116.5,17.5,2,155
"23",23,117,3.5,2,155
"24",24,122,3.04545454545455,2,155
"25",25,122.7,17.1,2,155
"26",26,128.75,3.375,2,155
"27",27,169,602,2,155
"28",28,257,602,2,155
"29",29,298.785834738617,275.699831365936,2.38279932546374,155
"30",30,345,602,2,155
"31",31,432,602,2,155
"32",32,520,602,2,155
"33",33,608,602,2,155
