"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,184
"2",2,1,169,2,184
"3",3,1,257,2,184
"4",4,1,344,2,184
"5",5,1,432,2,184
"6",6,1,520,2,184
"7",7,81,602,2,184
"8",8,83,4.5,2,184
"9",9,86.7,17.1,2,184
"10",10,89.7142857142857,3.5,2,184
"11",11,92.7692307692308,16.4615384615385,2,184
"12",12,95.6666666666667,3.5,2,184
"13",13,97,16,2,184
"14",14,97,21,2,184
"15",15,101.6875,3.625,2,184
"16",16,101.7,17.1,2,184
"17",17,107.571428571429,16.2857142857143,2,184
"18",18,106,3.5,2,184
"19",19,112.692307692308,3.38461538461538,2.15384615384615,184
"20",20,112,16,2,184
"21",21,112,21,2,184
"22",22,116.826086956522,17.7608695652174,2.02173913043478,184
"23",23,117,3.5,2,184
"24",24,122,3.04545454545455,2,184
"25",25,122.5,17.5,2,184
"26",26,128.75,3.375,2,184
"27",27,169,602,2,184
"28",28,244.539629005059,293.747048903879,2.40978077571669,184
"29",29,257,602,2,184
"30",30,345,602,2,184
"31",31,432,602,2,184
"32",32,520,602,2,184
"33",33,608,602,2,184
