"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,71
"2",2,1,169,2,71
"3",3,1,257,2,71
"4",4,1,344,2,71
"5",5,1,432,2,71
"6",6,1,520,2,71
"7",7,81,602,2,71
"8",8,83,4.5,2,71
"9",9,86.7,17.1,2,71
"10",10,89.7142857142857,3.5,2,71
"11",11,92.7692307692308,16.4615384615385,2,71
"12",12,95.6666666666667,3.5,2,71
"13",13,97,16,2,71
"14",14,97,21,2,71
"15",15,101.6875,3.625,2,71
"16",16,101.7,17.1,2,71
"17",17,106,3.5,2,71
"18",18,107.5,15.8823529411765,1.97058823529412,71
"19",19,107.2,20.8,2,71
"20",20,112.692307692308,3.38461538461538,2.15384615384615,71
"21",21,112,16,2,71
"22",22,112,21,2,71
"23",23,116.8,17.7333333333333,2,71
"24",24,117,3.5,2,71
"25",25,122,3.04545454545455,2,71
"26",26,122.684210526316,16.5789473684211,1.94736842105263,71
"27",27,128.75,3.375,2,71
"28",28,169,602,2,71
"29",29,257,602,2,71
"30",30,345,602,2,71
"31",31,432.856,86.7142857142857,2.44114285714286,71
"32",32,432,602,2,71
"33",33,520,602,2,71
"34",34,608,602,2,71
