"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,47
"2",2,1,169,2,47
"3",3,1,257,2,47
"4",4,1,344,2,47
"5",5,1,432,2,47
"6",6,1,520,2,47
"7",7,81,602,2,47
"8",8,83,4.5,2,47
"9",9,86.7,17.1,2,47
"10",10,89.7142857142857,3.5,2,47
"11",11,92.7692307692308,16.4615384615385,2,47
"12",12,95.6666666666667,3.5,2,47
"13",13,97,16,2,47
"14",14,97,21,2,47
"15",15,101.6875,3.625,2,47
"16",16,101.7,17.1,2,47
"17",17,106,3.5,2,47
"18",18,107.5,15.8823529411765,1.97058823529412,47
"19",19,107.2,20.8,2,47
"20",20,112.692307692308,3.38461538461538,2.15384615384615,47
"21",21,112,16,2,47
"22",22,112,21,2,47
"23",23,116.7,17.1,2,47
"24",24,117,3.5,2,47
"25",25,122,3.04545454545455,2,47
"26",26,122.782608695652,17.7173913043478,2.02173913043478,47
"27",27,128.75,3.375,2,47
"28",28,169,602,2,47
"29",29,257,602,2,47
"30",30,345,602,2,47
"31",31,404,75.075,2.3875,47
"32",32,430.182692307692,92.8137019230769,2.47475961538462,47
"33",33,436.609929078014,111.751773049645,2.46808510638298,47
"34",34,432,602,2,47
"35",35,447.466666666667,163.834042553191,2.45957446808511,47
"36",36,448.939226519337,129.560773480663,2.44198895027624,47
"37",37,447.038461538462,206.961538461538,1.78846153846154,47
"38",38,520,602,2,47
"39",39,608,602,2,47
