"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,67
"2",2,1,169,2,67
"3",3,1,257,2,67
"4",4,1,344,2,67
"5",5,1,432,2,67
"6",6,1,520,2,67
"7",7,81,602,2,67
"8",8,83,4.5,2,67
"9",9,86.7,17.1,2,67
"10",10,89.7142857142857,3.5,2,67
"11",11,92.7692307692308,16.4615384615385,2,67
"12",12,95.6666666666667,3.5,2,67
"13",13,97,16,2,67
"14",14,97,21,2,67
"15",15,101.6875,3.625,2,67
"16",16,101.7,17.1,2,67
"17",17,106,3.5,2,67
"18",18,107.5,15.8823529411765,1.97058823529412,67
"19",19,107.2,20.8,2,67
"20",20,112.692307692308,3.38461538461538,2.15384615384615,67
"21",21,112,16,2,67
"22",22,112,21,2,67
"23",23,116.872340425532,17.7659574468085,2.04255319148936,67
"24",24,117,3.5,2,67
"25",25,122,3.04545454545455,2,67
"26",26,122.875,17.8125,2,67
"27",27,128.75,3.375,2,67
"28",28,169,602,2,67
"29",29,257,602,2,67
"30",30,345,602,2,67
"31",31,446.038784067086,77.416142557652,2.4748427672956,67
"32",32,432,602,2,67
"33",33,461.88,76.04,1.74,67
"34",34,520,602,2,67
"35",35,608,602,2,67
"36",36,120,11,3,67
