"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,51
"2",2,1,169,2,51
"3",3,1,257,2,51
"4",4,1,344,2,51
"5",5,1,432,2,51
"6",6,1,520,2,51
"7",7,81,602,2,51
"8",8,83,4.5,2,51
"9",9,86.7,17.1,2,51
"10",10,89.7142857142857,3.5,2,51
"11",11,92.7692307692308,16.4615384615385,2,51
"12",12,95.6666666666667,3.5,2,51
"13",13,97,16,2,51
"14",14,97,21,2,51
"15",15,101.6875,3.625,2,51
"16",16,101.7,17.1,2,51
"17",17,106,3.5,2,51
"18",18,107.5,15.8823529411765,1.97058823529412,51
"19",19,107.2,20.8,2,51
"20",20,112.692307692308,3.38461538461538,2.15384615384615,51
"21",21,112,16,2,51
"22",22,112,21,2,51
"23",23,116.7,17.1,2,51
"24",24,117,3.5,2,51
"25",25,122,3.04545454545455,2,51
"26",26,122.648648648649,16.5945945945946,1.97297297297297,51
"27",27,128.75,3.375,2,51
"28",28,169,602,2,51
"29",29,257,602,2,51
"30",30,345,602,2,51
"31",31,415.923076923077,75.0641025641026,2.42307692307692,51
"32",32,450.627906976744,75.3650151668352,2.46208291203236,51
"33",33,432,602,2,51
"34",34,448,132.961038961039,2.44155844155844,51
"35",35,456.464516129032,113.943548387097,2.46129032258065,51
"36",36,457.507936507937,92.9603174603175,2.42857142857143,51
"37",37,461.93023255814,142.988372093023,2.2906976744186,51
"38",38,464,155,1.83333333333333,51
"39",39,520,602,2,51
"40",40,608,602,2,51
