"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,141
"2",2,1,169,2,141
"3",3,1,257,2,141
"4",4,1,344,2,141
"5",5,1,432,2,141
"6",6,1,520,2,141
"7",7,81,602,2,141
"8",8,83,4.5,2,141
"9",9,86.7,17.1,2,141
"10",10,89.7142857142857,3.5,2,141
"11",11,92.7692307692308,16.4615384615385,2,141
"12",12,95.6666666666667,3.5,2,141
"13",13,97,16,2,141
"14",14,97,21,2,141
"15",15,101.6875,3.625,2,141
"16",16,101.7,17.1,2,141
"17",17,107.272727272727,17.2727272727273,2,141
"18",18,106,3.5,2,141
"19",19,112.692307692308,3.38461538461538,2.15384615384615,141
"20",20,112,16,2,141
"21",21,112,21,2,141
"22",22,116.944444444444,17.6111111111111,2,141
"23",23,117,3.5,2,141
"24",24,122,3.04545454545455,2,141
"25",25,122.648648648649,16.5945945945946,1.97297297297297,141
"26",26,128.75,3.375,2,141
"27",27,169,602,2,141
"28",28,257,602,2,141
"29",29,322.071428571429,234.035714285714,2.32142857142857,141
"30",30,325.647727272727,245.579545454545,2.43181818181818,141
"31",31,335.129449838188,259.466019417476,2.47572815533981,141
"32",32,337.981132075472,238.962264150943,1.81132075471698,141
"33",33,345,602,2,141
"34",34,432,602,2,141
"35",35,520,602,2,141
"36",36,608,602,2,141
