"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,148
"2",2,1,169,2,148
"3",3,1,257,2,148
"4",4,1,344,2,148
"5",5,1,432,2,148
"6",6,1,520,2,148
"7",7,81,602,2,148
"8",8,83,4.5,2,148
"9",9,86.7,17.1,2,148
"10",10,89.7142857142857,3.5,2,148
"11",11,92.7692307692308,16.4615384615385,2,148
"12",12,95.6666666666667,3.5,2,148
"13",13,97,16,2,148
"14",14,97,21,2,148
"15",15,101.6875,3.625,2,148
"16",16,101.7,17.1,2,148
"17",17,107.272727272727,17.2727272727273,2,148
"18",18,106,3.5,2,148
"19",19,112.692307692308,3.38461538461538,2.15384615384615,148
"20",20,112,16,2,148
"21",21,112,21,2,148
"22",22,116.2,15.5,2,148
"23",23,116.2,20.8,2,148
"24",24,117,3.5,2,148
"25",25,118.5,19,2,148
"26",26,122,3.04545454545455,2,148
"27",27,123.047619047619,17.4761904761905,2,148
"28",28,128.75,3.375,2,148
"29",29,169,602,2,148
"30",30,257,602,2,148
"31",31,319.901201602136,263.530040053405,2.42456608811749,148
"32",32,345,602,2,148
"33",33,432,602,2,148
"34",34,520,602,2,148
"35",35,608,602,2,148
