"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,133
"2",2,1,169,2,133
"3",3,1,257,2,133
"4",4,1,344,2,133
"5",5,1,432,2,133
"6",6,1,520,2,133
"7",7,81,602,2,133
"8",8,83,4.5,2,133
"9",9,86.7,17.1,2,133
"10",10,89.7142857142857,3.5,2,133
"11",11,92.7692307692308,16.4615384615385,2,133
"12",12,95.6666666666667,3.5,2,133
"13",13,97,16,2,133
"14",14,97,21,2,133
"15",15,101.6875,3.625,2,133
"16",16,101.7,17.1,2,133
"17",17,107.272727272727,17.2727272727273,2,133
"18",18,106,3.5,2,133
"19",19,112.692307692308,3.38461538461538,2.15384615384615,133
"20",20,112,16,2,133
"21",21,112,21,2,133
"22",22,116.826086956522,17.7608695652174,2.02173913043478,133
"23",23,117,3.5,2,133
"24",24,122,3.04545454545455,2,133
"25",25,122.808823529412,17.5882352941176,1.94117647058824,133
"26",26,128.75,3.375,2,133
"27",27,169,602,2,133
"28",28,257,602,2,133
"29",29,331.942446043165,224.812949640288,2.46762589928058,133
"30",30,344.258928571429,261.073979591837,2.46173469387755,133
"31",31,345,602,2,133
"32",32,353.944444444444,249.018518518519,1.83333333333333,133
"33",33,432,602,2,133
"34",34,520,602,2,133
"35",35,608,602,2,133
