"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,122
"2",2,1,169,2,122
"3",3,1,257,2,122
"4",4,1,344,2,122
"5",5,1,432,2,122
"6",6,1,520,2,122
"7",7,81,602,2,122
"8",8,83,4.5,2,122
"9",9,86.7,17.1,2,122
"10",10,89.7142857142857,3.5,2,122
"11",11,92.7692307692308,16.4615384615385,2,122
"12",12,95.6666666666667,3.5,2,122
"13",13,97,16,2,122
"14",14,97,21,2,122
"15",15,101.6875,3.625,2,122
"16",16,101.7,17.1,2,122
"17",17,107.272727272727,17.2727272727273,2,122
"18",18,106,3.5,2,122
"19",19,112.72,3.4,2.2,122
"20",20,112,16,2,122
"21",21,112,21,2,122
"22",22,116.722222222222,17.6666666666667,2,122
"23",23,117,3.5,2,122
"24",24,122,3.04545454545455,2,122
"25",25,122.666666666667,17.6190476190476,2,122
"26",26,128.75,3.375,2,122
"27",27,169,602,2,122
"28",28,257,602,2,122
"29",29,346.274579273694,233.542072630647,2.46678476527901,122
"30",30,345,602,2,122
"31",31,363,235.037735849057,1.81132075471698,122
"32",32,432,602,2,122
"33",33,520,602,2,122
"34",34,608,602,2,122
