"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,30
"2",2,1,169,2,30
"3",3,1,257,2,30
"4",4,1,344,2,30
"5",5,1,432,2,30
"6",6,1,520,2,30
"7",7,81,602,2,30
"8",8,83,4.5,2,30
"9",9,86.7,17.1,2,30
"10",10,89.7142857142857,3.5,2,30
"11",11,92.7692307692308,16.4615384615385,2,30
"12",12,95.6666666666667,3.5,2,30
"13",13,97,16,2,30
"14",14,97,21,2,30
"15",15,101.6875,3.625,2,30
"16",16,101.7,17.1,2,30
"17",17,106,3.5,2,30
"18",18,108.089285714286,17.6607142857143,1.98214285714286,30
"19",19,112.692307692308,3.38461538461538,2.15384615384615,30
"20",20,112,16,2,30
"21",21,112,21,2,30
"22",22,116.2,15.5,2,30
"23",23,116.2,20.8,2,30
"24",24,117,3.5,2,30
"25",25,122.054794520548,17.5753424657534,1.97260273972603,30
"26",26,122,3.04545454545455,2,30
"27",27,128.75,3.375,2,30
"28",28,169,602,2,30
"29",29,257,602,2,30
"30",30,307,278,1.83333333333333,30
"31",31,345,602,2,30
"32",32,402.108280254777,75.4649681528662,2.45222929936306,30
"33",33,406,88.0632911392405,2.40506329113924,30
"34",34,416.674418604651,126.531976744186,2.45639534883721,30
"35",35,415.960975609756,92.9707317073171,2.41951219512195,30
"36",36,419.012658227848,110,2.40506329113924,30
"37",37,423.466165413534,138.526315789474,2.44360902255639,30
"38",38,428.961038961039,98,2.44155844155844,30
"39",39,432.961038961039,121.012987012987,2.44155844155844,30
"40",40,433.05,142.9625,2.3875,30
"41",41,432,602,2,30
"42",42,436.936708860759,136.012658227848,2.40506329113924,30
"43",43,449,173.925,2.3875,30
"44",44,453.386189258312,229.984654731458,2.45780051150895,30
"45",45,451.475177304965,187.957446808511,2.4468085106383,30
"46",46,452.074074074074,202.037037037037,2.37037037037037,30
"47",47,454.063291139241,212.974683544304,2.40506329113924,30
"48",48,520,602,2,30
"49",49,608,602,2,30
