"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,125
"2",2,1,169,2,125
"3",3,1,257,2,125
"4",4,1,344,2,125
"5",5,1,432,2,125
"6",6,1,520,2,125
"7",7,81,602,2,125
"8",8,83,4.5,2,125
"9",9,86.7,17.1,2,125
"10",10,89.7142857142857,3.5,2,125
"11",11,92.7692307692308,16.4615384615385,2,125
"12",12,95.6666666666667,3.5,2,125
"13",13,97,16,2,125
"14",14,97,21,2,125
"15",15,101.6875,3.625,2,125
"16",16,101.7,17.1,2,125
"17",17,107.272727272727,17.2727272727273,2,125
"18",18,106,3.5,2,125
"19",19,112.692307692308,3.38461538461538,2.15384615384615,125
"20",20,112,16,2,125
"21",21,112,21,2,125
"22",22,116.851063829787,17.7872340425532,2,125
"23",23,117,3.5,2,125
"24",24,122,3.04545454545455,2,125
"25",25,122.7,17.1,2,125
"26",26,128.75,3.375,2,125
"27",27,169,602,2,125
"28",28,257,602,2,125
"29",29,340.761538461538,219.923076923077,2.44230769230769,125
"30",30,344.793604651163,250.614341085271,2.47383720930233,125
"31",31,345,602,2,125
"32",32,353.072727272727,232,1.85454545454545,125
"33",33,432,602,2,125
"34",34,520,602,2,125
"35",35,608,602,2,125
