"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,137
"2",2,1,169,2,137
"3",3,1,257,2,137
"4",4,1,344,2,137
"5",5,1,432,2,137
"6",6,1,520,2,137
"7",7,81,602,2,137
"8",8,83,4.5,2,137
"9",9,86.7,17.1,2,137
"10",10,89.7142857142857,3.5,2,137
"11",11,92.7692307692308,16.4615384615385,2,137
"12",12,95.6666666666667,3.5,2,137
"13",13,97,16,2,137
"14",14,97,21,2,137
"15",15,101.6875,3.625,2,137
"16",16,101.7,17.1,2,137
"17",17,107.298507462687,17.3283582089552,1.98507462686567,137
"18",18,106,3.5,2,137
"19",19,112.692307692308,3.38461538461538,2.15384615384615,137
"20",20,112,16,2,137
"21",21,112,21,2,137
"22",22,116.943396226415,17.6792452830189,2,137
"23",23,117,3.5,2,137
"24",24,122,3.04545454545455,2,137
"25",25,122.851063829787,17.7872340425532,1.97872340425532,137
"26",26,128.75,3.375,2,137
"27",27,169,602,2,137
"28",28,257,602,2,137
"29",29,330.909722222222,224.423611111111,2.4375,137
"30",30,340.476499189627,262.034035656402,2.46839546191248,137
"31",31,339.923076923077,243.987179487179,2.42307692307692,137
"32",32,345,602,2,137
"33",33,347.84,244.1,1.74,137
"34",34,432,602,2,137
"35",35,520,602,2,137
"36",36,608,602,2,137
