"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,134
"2",2,1,169,2,134
"3",3,1,257,2,134
"4",4,1,344,2,134
"5",5,1,432,2,134
"6",6,1,520,2,134
"7",7,81,602,2,134
"8",8,83,4.5,2,134
"9",9,86.7,17.1,2,134
"10",10,89.7142857142857,3.5,2,134
"11",11,92.7692307692308,16.4615384615385,2,134
"12",12,95.6666666666667,3.5,2,134
"13",13,97,16,2,134
"14",14,97,21,2,134
"15",15,101.6875,3.625,2,134
"16",16,101.7,17.1,2,134
"17",17,107.272727272727,17.2727272727273,2,134
"18",18,106,3.5,2,134
"19",19,112.692307692308,3.38461538461538,2.15384615384615,134
"20",20,112,16,2,134
"21",21,112,21,2,134
"22",22,116.943396226415,17.6792452830189,2,134
"23",23,117,3.5,2,134
"24",24,122,3.04545454545455,2,134
"25",25,122.5,17.5,2,134
"26",26,128.75,3.375,2,134
"27",27,169,602,2,134
"28",28,257,602,2,134
"29",29,331.63829787234,224.86524822695,2.46808510638298,134
"30",30,343.202496532594,262.618585298197,2.46463245492372,134
"31",31,341.012658227848,243.063291139241,2.40506329113924,134
"32",32,345,602,2,134
"33",33,352,249.035714285714,1.875,134
"34",34,432,602,2,134
"35",35,520,602,2,134
"36",36,608,602,2,134
