"","X","Centroid_1","Centroid_2","Centroid_3","Time"
"1",1,1,81,2,144
"2",2,1,169,2,144
"3",3,1,257,2,144
"4",4,1,344,2,144
"5",5,1,432,2,144
"6",6,1,520,2,144
"7",7,81,602,2,144
"8",8,83,4.5,2,144
"9",9,86.7,17.1,2,144
"10",10,89.7142857142857,3.5,2,144
"11",11,92.7692307692308,16.4615384615385,2,144
"12",12,95.6666666666667,3.5,2,144
"13",13,97,16,2,144
"14",14,97,21,2,144
"15",15,101.6875,3.625,2,144
"16",16,101.7,17.1,2,144
"17",17,107.272727272727,17.2727272727273,2,144
"18",18,106,3.5,2,144
"19",19,112.692307692308,3.38461538461538,2.15384615384615,144
"20",20,112,16,2,144
"21",21,112,21,2,144
"22",22,116.2,15.5,2,144
"23",23,116.2,20.8,2,144
"24",24,117,3.5,2,144
"25",25,118.5,19,2,144
"26",26,122,3.04545454545455,2,144
"27",27,122.5,17.5,2,144
"28",28,128.75,3.375,2,144
"29",29,169,602,2,144
"30",30,257,602,2,144
"31",31,328.761379310345,257.873103448276,2.41103448275862,144
"32",32,318.115384615385,243.987179487179,2.42307692307692,144
"33",33,345,602,2,144
"34",34,432,602,2,144
"35",35,520,602,2,144
"36",36,608,602,2,144
