"","TimeStep","PreyAbundance","PredatorAbundance"
"1",1,20,10
"2",2,22,9.7
"3",3,24.266,9.4284
"4",4,26.831304456,9.1857695544
"5",5,29.7329035514324,8.97294725625676
"6",6,33.0115665082951,8.7910916687863
"7",7,36.7118027369076,8.64174479265164
"8",8,40.8816229829838,8.52691158314958
"9",9,45.572007734065,8.44915998854366
"10",10,50.8359574374354,8.41174717346075
"11",11,56.7269567120773,8.41877903607223
"12",12,63.2966309150146,8.47541179821643
"13",13,70.5913069735729,8.58810622075007
"14",14,78.6471119427813,8.76494655226318
"15",15,87.4831570046541,9.01603695731836
"16",16,97.0922746386165,9.35398648614929
"17",17,107.428731317549,9.79448698672094
"18",18,118.392384472162,10.3569719482746
"19",19,129.808995317919,11.0653099557284
"20",20,141.407026699158,11.9484212261764
"21",21,152.792524845562,13.0405908842103
"22",22,163.42598174791,14.3810661466763
"23",23,172.60877956147,16.0122526929447
"24",24,179.491981520173,17.9754954536565
"25",25,183.125804846371,20.3031779787573
"26",26,182.570607732655,23.0060548881185
"27",27,177.08243505464,26.0559815661672
"28",28,166.358355430811,29.3672391513345
"29",29,150.77517042938,32.7843628025271
"30",30,131.499525625559,36.0882125513704
"31",31,110.343602438875,39.0293847549815
"32",32,89.3458937782746,41.38455843207
"33",33,70.2396689166043,43.012870872199
"34",34,54.0755046077661,43.883437137805
"35",35,41.1604154578194,44.0622842880647
"36",36,31.2562792762104,43.6727920009787
"37",37,23.8570452959081,42.8542013844842
"38",38,18.4047081195936,41.7338659388096
"39",39,14.4046535304519,40.4152722631752
"40",40,11.4639042936431,38.9766766443064
"41",41,9.28843624502569,37.4746677028256
"42",42,7.66531287641863,35.9490153794456
"43",43,6.442770946876,34.4271250609559
"44",44,5.51326432497926,32.9275748890353
"45",45,4.8005329505371,31.4627345685274
"46",46,4.25026060054234,30.0406357341112
"47",47,3.82350741589143,28.6662844778816
"48",48,3.49215138619738,27.3425760052748
"49",49,3.23573751644658,26.07093161971
"50",50,3.03929810442981,24.8517437302552
"51",51,2.89183914920437,23.6846884013535
"52",52,2.78528388748784,22.5689462904416
"53",53,2.71373144038195,21.5033598983799
"54",54,2.67293429015752,20.4865462472909
"55",55,2.65992922867621,19.5169781268777
"56",56,2.67277726866029,18.5930430011089
"57",57,2.71038209550647,17.7130859137421
"58",58,2.77236620544003,16.8754408489717
"59",59,2.85899042741212,16.0784537084347
"60",60,2.9711070604945,15.320499168253
"61",61,3.11014004010244,14.5999930530894
"62",62,3.27808781832661,13.9154014234146
"63",63,3.47754630305973,13.2652472601371
"64",64,3.71175044798505,12.6481154086989
"65",65,3.98463405723801,12.0626562862984
"66",66,4.30090815809421,11.5075887430426
"67",67,4.6661589666636,10.9817023881954
"68",68,5.08696706931723,10.4838596378535
"69",69,5.57104999580963,10.012997704698
"70",70,6.12743088676356,9.56813073028387
"71",71,6.76663646646294,9.14835225353501
"72",72,7.50092802008734,8.75283821482508
"73",73,8.34456952989609,8.3808507135047
