"","TimeStep","PreyAbundance","PredatorAbundance"
"1",1,90,10
"2",2,99,10.4
"3",3,108.504,10.9096
"4",4,118.367447616,11.5478552384
"5",5,128.372035639115,12.3373526264885
"6",6,138.208732056339,13.304256066224
"7",7,147.46283484895,14.4778076247784
"8",8,155.606016271265,15.8888557982871
"9",9,162.003203986717,17.5668145622528
"10",10,165.945042354806,19.5343540770656
"11",11,166.717758678843,21.7992655879047
"12",12,163.718063418008,24.3436270081698
"13",13,156.606761398131,27.1119371281092
"14",14,145.468986989128,30.0022529405667
"15",15,130.918810960395,32.8665376361942
"16",16,114.074092875318,35.5260587821001
"17",17,96.3628821603489,37.8023587719984
"18",18,79.2080161551255,39.5549850771278
"19",19,63.7189004161018,40.7103077202763
"20",20,50.5225200639507,41.2688083777996
"21",21,39.7769820839136,41.2903721581924
"22",22,31.3083145649509,40.8682599438573
"23",23,24.7748140974964,40.1043632847089
"24",24,19.7939954682245,39.0927232653506
"25",25,16.0147826903203,37.9118882892379
"26",26,13.146232705066,36.6234445271079
"27",27,10.9608760039348,35.2737326249669
"28",28,9.28674110973964,33.8966770032168
"29",29,7.99619269359417,32.5166328168653
"30",30,6.99533861480798,31.1508104377725
"31",31,6.21530166639044,29.8111803830218
"32",32,5.60550720855191,28.5059068429824
"33",33,5.12870798731582,27.2404015671279
"34",34,4.75736893382879,26.0180895538665
"35",35,4.47106621098315,24.8409627271344
"36",36,4.25462356220396,23.7099801798752
"37",37,4.09677787131789,22.6253582112141
"38",38,3.98922277707804,21.5867813675038
"39",39,3.92592253334315,20.5935567790436
"40",40,3.90261995400649,19.644727648692
"41",41,3.91648488367971,18.7391571723702
"42",42,3.96586560243079,17.8755909395502
"43",43,4.05011681061409,17.0527035838029
"44",44,4.16948575822511,16.269133846064
"45",45,4.32504369117192,15.5235110756306
"46",46,4.51865379298136,14.8144753854916
"47",47,4.75296969766083,14.1406931016087
"48",48,5.03146077903432,13.5008687323441
"49",49,5.35846201974439,12.8937543872366
"50",50,5.73924749193406,12.3181573610507
"51",51,6.18012745292428,11.7729464467378
"52",52,6.68856984813622,11.2570574339382
"53",53,7.2733476684497,10.7694981771727
"54",54,7.94471415756652,10.3093535727713
"55",55,8.71460831623027,9.87579076141773
"56",56,9.59689349648832,9.46806487164565
"57",57,10.6076320938757,9.08552563825439
"58",58,11.7653993791501,8.72762526969175
"59",59,13.0916392856852,8.39392800313665
"60",60,14.6110643667515,8.08412188058689
"61",61,16.3521009886426,7.79803341170347
"62",62,18.3473788877613,7.53564597097928
"63",63,20.6342611473777,7.2971230242239
"64",64,23.2554059557894,7.08283761511909
"65",65,26.259344506362,6.89340999842166
"66",66,29.7010491279129,6.72975592647273
"67",67,33.6424508395852,6.59314894154013
"68",68,38.1528441160639,6.48530118360695
"69",69,43.3090860882379,6.40846880953048
"70",70,49.1954540322281,6.3655902964197
"71",71,55.9029637905185,6.36046888641423
"72",72,63.5278659301429,6.39801450394145
"73",73,72.1689170399165,6.48456598636988
"74",74,81.9228594007979,6.62832179176158
"75",75,92.8773205388601,6.83991677638323
"76",76,105.100053217639,7.13319408046334
"77",77,118.623073086483,7.52623345390862
"78",78,133.41983829309,8.04270672228212
"79",79,149.373239648452,8.71362801649364
"80",80,166.232059118991,9.57952946158413
"81",81,183.554221864887,10.6929778962951
"82",82,200.637653866136,12.1210702386532
"83",83,216.445753689062,13.9469598217506
"84",84,229.547302123976,16.2683720609529
"85",85,238.113153383363,19.1893143744461
"86",86,240.043502490395,22.7990768126878
"87",87,233.324500471823,27.1318932237186
"88",88,216.684046233398,32.1058339958117
"89",89,190.452635300975,37.4573643139313
"90",90,157.204624911001,42.7183498432517
"91",91,121.490328253948,47.2979545150144
"92",92,88.3259537070436,50.6793008090331
"93",93,61.2281686768124,52.6216333457454
"94",94,41.2545399867481,53.2124779210008
"95",95,27.5528850022389,52.7471103231366
"96",96,18.5301113533488,51.5630898719136
"97",97,12.6814356535256,49.9404051753672
"98",98,8.88456243680659,48.0767009513413
"99",99,6.3900704105892,46.1000063551321
"100",100,4.72226162732801,44.0895883239134
"101",101,3.58468824172656,42.0933114788244
"102",102,2.79271190293712,40.1395373035967
"103",103,2.23027264746311,38.244658602023
"104",104,1.82336701703917,36.4177216879135
"105",105,1.52401169483247,34.6632384760793
"106",106,1.30054222561584,32.9829037330936
"107",107,1.13169408045591,31.3766542054673
"108",108,1.00294515825869,29.8433302690227
"109",109,0.904221953914119,28.3810949791712
"110",110,0.828438253134058,26.987703039369
"111",111,0.770549448140515,25.6606755329625
"112",112,0.726931144060247,24.3974145756853
"113",113,0.694964967976146,23.1952790873906
"114",114,0.672758897689713,22.0516350394092
"115",115,0.658956340413968,20.9638887211201
"116",116,0.652604734571611,19.9295085724567
"117",117,0.653064764965226,18.9460392354859
"118",118,0.659947811354826,18.0111102643719
"119",119,0.673073445635364,17.1224411439524
"120",120,0.69244153017795,16.2778437472132
"121",121,0.718215285890361,15.4752230148849
"122",122,0.750712925849906,14.7125764058625
"123",123,0.790406298215534,13.9879925068498
"124",124,0.837925584090584,13.2996490788841
"125",125,0.894069538682463,12.6458107411625
"126",126,0.959821104662786,12.02482643828
"127",127,1.03636850364166,11.4351267985614
