"","TimeStep","PreyAbundance","PredatorAbundance"
"1",1,70,10
"2",2,77,10.2
"3",3,84.546,10.4754
"4",4,92.598668316,10.8372831684
"5",5,101.083222083628,11.2989369995372
"6",6,109.878536920022,11.8761231075935
"7",7,118.804933990582,12.5872479835583
"8",8,127.611649130601,13.4533127501901
"9",9,135.965984693506,14.4974465390021
"10",10,143.447585690038,15.7437338062689
"11",11,149.553096785487,17.2149477202113
"12",12,153.718228717006,18.9287490767586
"13",13,155.364936661327,20.8920054028287
"14",14,153.979073032207,23.0932902288258
"15",15,149.216053411665,25.4945091400828
"16",16,141.01736371849,28.0239737206295
"17",17,129.702167512194,30.5746419295974
"18",18,115.986627722853,33.0115071622955
"19",19,100.895019349389,35.1898251959842
"20",20,85.5692422787621,36.9808120302354
"21",21,71.0388900917088,38.2961914930042
"22",22,58.0414787260249,39.1019008567566
"23",23,46.9544530039842,39.4163379606433
"24",24,37.8376177211592,39.2962936509733
"25",25,30.5363598951516,38.8183571054486
"26",26,24.7899186430769,38.0628105732867
"27",27,20.3121625973061,37.103244022061
"28",28,16.838123862131,36.0017289464216
"29",29,14.1437329220501,34.8078440703512
"30",30,12.049351005226,33.559764716957
"31",31,10.415487358997,32.2861498658366
"32",32,9.13582497281339,31.0081183583431
"33",33,8.13014254679503,29.740997182484
"34",34,7.33818559037979,28.4957458699373
"35",35,6.71475199115677,27.2800656481703
"36",36,6.22591363808874,26.0992412408917
"37",37,5.84618014585213,24.9567708008326
"38",38,5.55639839541846,23.8548340387513
"39",39,5.34220845874323,22.7946392983897
"40",40,5.1929130017533,21.776681048344
"41",41,5.10065150059415,20.8009314060778
"42",42,5.05979878081131,19.8669831377641
"43",43,5.066529166385,18.9741569179348
"44",44,5.11850380533918,18.1215821914703
"45",45,5.21465069234894,17.3082584693026
"46",46,5.3550156107157,16.5331020678478
"47",47,5.54066853619003,15.7949819841223
"48",48,5.77365464633689,15.0927476446253
"49",49,6.05698244996046,14.4252505749584
"50",50,6.3946440442645,13.7913615357793
"51",51,6.79166437404671,13.1899843068974
"52",52,7.25417778374215,12.6200670380639
"53",53,7.78953124112198,12.0806118960976
"54",54,8.40641445158116,11.5706836050692
"55",55,9.11501772317413,11.0894173866881
"56",56,9.92721890761558,10.636026753373
