"","TimeStep","PreyAbundance","PredatorAbundance"
"1",1,80,10
"2",2,88,10.3
"3",3,96.536,10.6914
"4",4,105.522150096,11.1889349904
"5",5,114.819775340486,11.8101687183514
"6",6,124.22332121884,12.5757012014082
"7",7,133.446031763661,13.5091115112324
"8",8,142.107864878126,14.6363932594976
"9",9,149.729971897513,15.9845201921465
"10",10,155.742348685363,17.5786559417045
"11",11,159.513406791506,19.4374643077122
"12",12,160.410726638692,21.5661272434381
"13",13,157.898490547406,23.9472590231686
"14",14,151.665828131827,26.5311321245162
"15",15,141.760332508796,29.2284416432301
"16",16,128.678062949973,31.9104531671268
"17",17,113.35192252595,34.4211058101721
"18",18,97.0053218406186,36.6017490387157
"19",19,80.9007417544406,38.3222260322101
"20",20,66.0779249884574,39.5064112422867
"21",21,53.1884931998392,40.1415923588033
"22",22,42.4754837177378,40.2695835530701
"23",23,33.8658800560002,39.9665744159451
"24",24,27.1040239130042,39.3217489105675
"25",25,21.8670524678734,38.4214390878123
"26",26,17.8388267172041,37.340530757846
"27",27,14.7454794834685,36.1396154776714
"28",28,12.3656157944978,34.8655306623543
"29",29,10.5274013869778,33.5533878858785
"30",30,9.10058184269732,32.2289484737522
"31",31,7.98767637834222,30.910803233354
"32",32,7.1161567257842,29.612168564509
"33",33,6.43213974598718,28.3422849687789
"34",34,5.89555231878684,27.1074722579797
"35",35,5.47652757327438,25.9119121660077
"36",36,5.15276007339521,24.7582238591607
"37",37,4.90758021417761,23.6478858535924
"38",38,4.72855728979093,22.581545457635
"39",39,4.60648743386466,21.5592463161417
"40",40,4.5346609482486,20.5805963975735
"41",41,4.50833287014089,19.6448926044706
"42",42,4.52434229357785,18.7512136893062
"43",43,4.58084166078898,17.8984899139913
"44",44,4.67710851031455,17.0855555665549
"45",45,4.8134202389396,16.311188785571
"46",46,4.9909782245112,15.5741419525141
"47",47,5.211871835909,14.8731650582388
"48",48,5.47907590231219,14.2070238354047
"49",49,5.79647746337322,13.5745140055746
"50",50,6.16892931095229,12.9744726698055
"51",51,6.60232912567362,12.4057876410621
"52",52,7.10372402011328,11.8674053520785
"53",53,7.68144109957613,11.3583378569306
"54",54,8.34524528712038,10.8776693673211
"55",55,9.10652615431955,10.4245627179776
"56",56,9.97851585479739,9.99826613511729
"57",57,10.9765404542593,9.59812068551118
"58",58,12.1183069452174,9.223568811225
"59",59,13.4242279544133,8.87416440864851
"60",60,14.9177854860296,8.54958499414272
"61",61,16.6259338338636,8.24964661937278
"62",62,18.5795398121718,7.97432236725059
"63",63,20.8138553756319,7.72376548878549
"64",64,23.3690130723695,7.49833855218509
"65",65,26.2905279703728,7.2986503962229
"66",66,29.6297798405686,7.12560324879963
"67",67,33.4444352537506,6.98045314185282
"68",68,37.7987491730553,6.86488779790472
"69",69,42.7636572879247,6.78112757998365
"70",70,48.4165305869485,6.73205701684058
"71",71,54.8404082596488,6.72139701046749
"72",72,62.1224483502863,6.75393131607334
"73",73,70.3512305269021,6.83580549961382
"74",74,79.6124033468786,6.97492255317353
"75",75,89.9819805400894,7.18146677313134
"76",76,101.516350613815,7.46859603790398
"77",77,114.23777459681,7.85335084998559
"78",78,128.113836273869,8.35783263171663
"79",79,143.029063514801,9.01069500151495
"80",80,158.74696354092,9.84895151912338
"81",81,174.861444771878,10.9199950908898
"82",82,190.738872541306,12.2834814548401
"83",83,205.457273013784,14.0122447856763
"84",84,217.759551591875,16.1905501488592
"85",85,226.054992505836,18.9066695818576
"86",86,228.526520500632,22.2352831534018
"87",87,223.418305686826,26.204870887125
"88",88,209.555488280756,30.7492751971122
"89",89,187.029792154805,35.6554908154668
"90",90,157.749360221823,40.5413553110878
"91",91,125.345503637691,44.9096604083831
"92",92,94.1223643443644,48.2934013900504
"93",93,67.4919460026077,50.4242204416108
"94",94,46.9580475704414,51.3062381827991
"95",95,32.2572493520469,51.1501670469074
"96",96,22.2090622941469,50.242622387393
"97",97,15.4924594487471,48.8463327984462
"98",98,11.0234530374972,47.1607659886239
"99",99,8.02939875411675,45.3226021782806
"100",100,5.99614605030394,43.4203853148302
"101",101,4.59182554128279,41.5097210209969
"102",102,3.60413667758198,39.6248403671428
"103",103,2.89683060799287,37.7864116892962
"104",104,2.38158839011372,36.0065519387792
"105",105,2.00037820748223,34.2919771279056
"106",106,1.71448461159726,32.6459751952485
"107",107,1.49767131288832,31.0696474575889
"108",108,1.33188437847814,29.5626972044082
"109",109,1.20452030825146,28.1239364387801
"110",110,1.10666584401691,26.7516154694295
"111",111,1.03194802169737,25.4436397950704
"112",112,0.975772488523815,24.1977143190681
"113",113,0.934812347051523,23.0114400670324
"114",114,0.906661033480847,21.8823794419789
"115",115,0.88959423257817,20.8081003706399
"116",116,0.882405418287515,19.7862061181885
"117",117,0.884291947084587,18.8143552677651
"118",118,0.894776507972773,17.8902748872297
"119",119,0.913653832664643,17.0117689405585
"120",120,0.940955920268105,16.1767233614235
"121",121,0.976931268147018,15.3831087769698
"122",122,1.02203512212114,14.6289815780869
"123",123,1.07692881680868,13.9124838321562
"124",124,1.14248703264808,13.2318423953006
"125",125,1.21981235563096,12.5853674838903
"126",126,1.31025695918709,11.9714508964528
"127",127,1.41545158253807,11.3885640284788
"128",128,1.53734228927622,10.8352557880318
"129",129,1.67823577775081,10.3101504955682
"130",130,1.84085429894439,9.81194583422549
"131",131,2.02840153203383,9.33941090518416
"132",132,2.24464108455691,8.89138443531332
"133",133,2.49398963344735,8.46677318034975
"134",134,2.7816271147314,8.0645505658728
"135",135,3.11362681245614,7.68375561010132
"136",136,3.49710870006765,7.32349217708422
"137",137,3.94041995800759,6.98292861643737
"138",138,4.45334723675359,6.66129785690105
"139",139,5.04736596006207,6.35789803646022
"140",140,5.73593277080674,6.07209377276399
"141",141,6.534828108382,5.8033182057844
"142",142,7.46255686072796,5.55107598242822
"143",143,8.54081603130263,5.3149474034639
"144",144,9.79503935767281,5.09459402127974
"145",145,11.2550297397094,4.88976606916555
"146",146,12.9556910623644,4.70031222823596
"147",147,14.9378713435805,4.52619240994984
"148",148,17.2493288133354,4.36749446934847
"149",149,19.9458310940804,4.22445609407326
"150",150,23.092394435729,4.09749357708634
"151",151,26.7646639440754,3.98723983611197
"152",152,31.0504253901108,3.89459497858434
"153",153,36.0512221600606,3.82079406046235
"154",154,41.884023637057,3.7674986529408
"155",155,48.6828483381449,3.73692172292612
"156",156,56.6001780708866,3.73199963026854
"157",157,65.8078952487271,3.7566314923888
"158",158,76.4973141810806,3.81601592950855
"159",159,88.8776273225005,3.91713010251274
"160",160,103.171700492752,4.06941882681198
"161",161,119.607551987508,4.28579674585079
"162",162,138.402925814137,4.5841205656455
"163",163,159.738953991264,4.98937023593331
"164",164,183.716776963885,5.53689850669978
"165",165,210.287920876392,6.27727472939183
"166",166,239.145154535533,7.28344604453596
"167",167,269.556177143922,8.66107457218093
"168",168,300.120951056351,10.5626669952074
"169",169,328.44436462469,13.2046113097402
"170",170,350.763435832192,16.8813609159968
"171",171,361.702481434447,21.9586570266153
"172",172,354.617970366389,28.8032249107792
"173",173,323.400152860995,37.5772048231074
"174",174,266.555445594376,47.8508183658339
"175",175,192.317572597647,58.2131736591026
"176",176,118.826924603937,66.4979312274714
"177",177,63.5748629218792,71.0747793263824
"178",178,31.1041419774793,72.0396097129408
"179",179,14.9176678878401,70.6783594758073
"180",180,7.35763853023341,68.1987977955344
"181",181,3.81134521251988,65.2906400081337
"182",182,2.08516257285026,62.2749531759444
"183",183,1.2036610715355,59.2910589187357
"184",184,0.730729890736599,56.3978723123095
"185",185,0.464759758158413,53.6191903077665
"186",186,0.308511290589221,50.9631508342983
"187",187,0.21298647434324,48.4307160000198
"188",188,0.152432894704258,46.0194952874695
"189",189,0.11277062485013,43.7255354079756
"190",190,0.0860151903215175,41.5441895935267
"191",191,0.067483914639417,39.470553545225
"192",192,0.0543444229051354,37.4996894954299
"193",193,0.0448343176386534,35.6267429196432
"194",194,0.0378281740814848,33.8470030743695
"195",195,0.0325901056534437,32.1559332909755
"196",196,0.0286284741507527,30.54918459169
"197",197,0.0256084035668055,29.022599938647
"198",198,0.0232978597622985,27.5722131641664
"199",199,0.0215336961584087,26.1942448795137
"200",200,0.0201998462867464,24.8850966944484
"201",201,0.0192130642635089,23.641344534854
"202",202,0.0185134503979716,22.4597315307831
"203",203,0.0180580692210968,21.3371607613696
"204",204,0.0178166038052114,20.2706880312271
"205",205,0.0177683763911395,19.2575147844833
"206",206,0.0179003039588811,18.2949812200302
"207",207,0.0182055075030517,17.3805596447534
"208",208,0.018682389913464,16.5118480844248
"209",209,0.0193340600551058,15.6865641609876
"210",210,0.0201680223306589,14.9025392379118
"211",211,0.0211960793554534,14.1577128307604
"212",212,0.0224344151800189,13.450127277227
"213",213,0.0239038408204086,12.7779226591052
"214",214,0.0256301946919029,12.1393319675792
"215",215,0.0276448992126965,11.532676502642
"216",216,0.0299856822595541,10.9563614971895
"217",217,0.0326974789657096,10.4088719563046
"218",218,0.0358335360403711,9.88876870236119
"219",219,0.0394567477515358,9.39468461679282
"220",220,0.0436412602905427,8.92532106965431
"221",221,0.0484743897488768,8.47944452843157
"222",222,0.0540589087094004,8.05588333790891
"223",223,0.0605157678319045,7.65352466327541
"224",224,0.0679873321821001,7.27131158903325
"225",225,0.0766412278544886,6.90824036665799
"226",226,0.0866749131852401,6.56335780434911
"227",227,0.0983211111433319,6.23575879259955
"228",228,0.111854266038896,5.92458395970288
"229",229,0.127598219342692,5.62901745170814
"230",230,0.145935337176361,5.34828483172622
"231",231,0.167317367109302,5.08165109389014
"232",232,0.192278355715184,4.82841878767723
"233",233,0.221450022606232,4.58792624871857
"234",234,0.255580063412534,4.35954593265413
"235",235,0.295553945835865,4.14268284904734
"236",236,0.342420872379213,3.93677309285736
"237",237,0.397424714086903,3.74128247149131
"238",238,0.462040875738776,3.55570522603329
"239",239,0.538020239321477,3.37956284588813
"240",240,0.627441555074306,3.21240297680487
"241",241,0.732773914896249,3.05379842308392
"242",242,0.856951259617627,2.90334624575551
"243",243,1.00346124931709,2.76066695969014
"244",244,1.17645127601732,2.62540383402196
"245",245,1.38085493431482,2.49722230201145
"246",246,1.62254290379965,2.37580948864869
"247",247,1.90850295629371,2.26087386704285
"248",248,2.24705470296187,2.15214505814976
"249",249,2.64810576681053,2.04937379291665
"250",250,3.1234573345789,1.95233206183019
"251",251,3.68716854251411,1.86081348463673
"252",252,4.35599092157655,1.77463394334894
"253",253,5.14988621242836,1.69363253552784
"254",254,6.09264330647769,1.61767292359508
"255",255,7.21261292667311,1.54664518152534
"256",256,8.54358198171526,1.48046827547832
"257",257,10.1258133572295,1.41909336378728
"258",258,12.0072812832935,1.36250817013611
"259",259,14.2451373514561,1.31074278047891
"260",260,16.9074477123438,1.26387735239532
"261",261,20.0752478523082,1.22205242502599
"262",262,23.8449673695607,1.1854828090956
"263",263,28.3312828544723,1.15447646754088
"264",264,33.6704614318594,1.12946044351457
"265",265,40.0242591752096,1.11101687564101
"266",266,47.5844347364647,1.09993365923765
"267",267,56.5779244695332,1.0972766976982
"268",268,67.2726929821944,1.10449450093784
"269",269,79.9842083840122,1.12357209535306
"270",270,95.0823698147228,1.15726151519459
"271",271,112.998492104067,1.20943360679494
"272",272,134.231548786202,1.285626100323
"273",273,159.352142717379,1.39391637791317
"274",274,189.001335644962,1.54634412060682
"275",275,223.87899173234,1.76128801873791
"276",276,264.711636220955,2.0675390035863
"277",277,312.180947139246,2.51146368599696
"278",278,366.776825445092,3.16992161389747
"279",279,428.505652669559,4.17407931965769
"280",280,496.320617371827,5.75399193683923
"281",281,567.026492541746,8.32211717044183
"282",282,633.243181953325,12.6248722215968
"283",283,679.945675770409,19.9882428678751
"284",284,680.025617881887,32.5797500287417
"285",285,594.480095020939,53.1058271710371
"286",286,397.67254219709,82.0208929952889
"287",287,151.032480329388,110.537305376237
"288",288,14.2917423962655,121.705163507325
"289",289,0,117.359284177101
"290",290,0,111.491319968245
"291",291,0,105.916753969833
"292",292,0,100.620916271342
"293",293,0,95.5898704577745
"294",294,0,90.8103769348857
"295",295,0,86.2698580881414
"296",296,0,81.9563651837344
"297",297,0,77.8585469245477
"298",298,0,73.9656195783203
"299",299,0,70.2673385994043
"300",300,0,66.753971669434
"301",301,0,63.4162730859623
"302",302,0,60.2454594316642
"303",303,0,57.233186460081
"304",304,0,54.371527137077
"305",305,0,51.6529507802231
"306",306,0,49.070303241212
"307",307,0,46.6167880791514
"308",308,0,44.2859486751938
"309",309,0,42.0716512414341
"310",310,0,39.9680686793624
"311",311,0,37.9696652453943
"312",312,0,36.0711819831246
"313",313,0,34.2676228839683
"314",314,0,32.5542417397699
"315",315,0,30.9265296527814
"316",316,0,29.3802031701424
"317",317,0,27.9111930116352
"318",318,0,26.5156333610535
"319",319,0,25.1898516930008
"320",320,0,23.9303591083508
"321",321,0,22.7338411529332
"322",322,0,21.5971490952866
"323",323,0,20.5172916405222
"324",324,0,19.4914270584961
"325",325,0,18.5168557055713
"326",326,0,17.5910129202927
"327",327,0,16.7114622742781
"328",328,0,15.8758891605642
"329",329,0,15.082094702536
"330",330,0,14.3279899674092
"331",331,0,13.6115904690387
"332",332,0,12.9310109455868
"333",333,0,12.2844603983075
"334",334,0,11.6702373783921
"335",335,0,11.0867255094725
"336",336,0,10.5323892339989
"337",337,0,10.0057697722989
"338",338,0,9.50548128368397
"339",339,0,9.03020721949977
"340",340,0,8.57869685852478
"341",341,0,8.14976201559854
"342",342,0,7.74227391481862
"343",343,0,7.35516021907769
"344",344,0,6.9874022081238
"345",345,0,6.63803209771761
"346",346,0,6.30613049283173
"347",347,0,5.99082396819014
"348",348,0,5.69128276978064
"349",349,0,5.40671863129161
"350",350,0,5.13638269972702
"351",351,0,4.87956356474067
"352",352,0,4.63558538650364
"353",353,0,4.40380611717846
"354",354,0,4.18361581131954
"355",355,0,3.97443502075356
"356",356,0,3.77571326971588
"357",357,0,3.58692760623009
"358",358,0,3.40758122591858
"359",359,0,3.23720216462265
"360",360,0,3.07534205639152
"361",361,0,2.92157495357194
"362",362,0,2.77549620589335
"363",363,0,2.63672139559868
"364",364,0,2.50488532581875
"365",365,0,2.37964105952781
"366",366,0,2.26065900655142
"367",367,0,2.14762605622385
"368",368,0,2.04024475341265
"369",369,0,1.93823251574202
"370",370,0,1.84132088995492
"371",371,0,1.74925484545717
"372",372,0,1.66179210318432
"373",373,0,1.5787024980251
"374",374,0,1.49976737312385
"375",375,0,1.42477900446765
"376",376,0,1.35354005424427
"377",377,0,1.28586305153206
"378",378,0,1.22156989895545
"379",379,0,1.16049140400768
"380",380,0,1.1024668338073
"381",381,0,1.04734349211693
"382",382,0,0.994976317511086
"383",383,0,0.945227501635531
"384",384,0,0.897966126553755
"385",385,0,0.853067820226067
"386",386,0,0.810414429214764
"387",387,0,0.769893707754026
"388",388,0,0.731399022366324
"389",389,0,0.694829071248008
"390",390,0,0.660087617685608
"391",391,0,0.627083236801327
"392",392,0,0.595729074961261
"393",393,0,0.565942621213198
"394",394,0,0.537645490152538
