Centroid_1,Centroid_2,Centroid_3
1,81,2
1,169,2
1,257,2
1,344,2
1,432,2
1,520,2
81,602,2
83,4.5,2
86.7,17.1,2
89.7142857142857,3.5,2
92.7692307692308,16.4615384615385,2
95.6666666666667,3.5,2
97,16,2
97,21,2
104.323529411765,17.5882352941176,2
101.6875,3.625,2
106,3.5,2
112.692307692308,3.38461538461538,2.15384615384615
112,16,2
112,21,2
116.8,17.7333333333333,2
117,3.5,2
122,3.04545454545455,2
123.01724137931,17.7758620689655,1.98275862068966
128.75,3.375,2
169,602,2
257,602,2
345,602,2
432,602,2
497.944444444444,229.981481481481,1.83333333333333
520,602,2
608,602,2
620.006329113924,178.449367088608,2.40506329113924
634.631292517007,167.786394557823,2.45714285714286
626.948717948718,185.064102564103,2.42307692307692
631,261.819277108434,2.33734939759036
638.472868217054,299.829457364341,2.41860465116279
651.952034883721,197.353197674419,2.44767441860465
640.987951807229,277.048192771084,2.33734939759036
644.101265822785,284.987341772152,2.40506329113924
648.010752688172,313.537634408602,2.41935483870968
659.408376963351,214.623036649215,2.3979057591623
661.991525423729,243.042372881356,2.39830508474576
